0.0879	0.00263671
0.088	0.00263417
0.0881	0.00263162
0.0882	0.00262908
0.0883	0.00262654
0.0884	0.002624
0.0885	0.00262147
0.0886	0.00261893
0.0887	0.0026164
0.0888	0.00261387
0.0889	0.00261135
0.089	0.00260882
0.0891	0.0026063
0.0892	0.00260378
0.0893	0.00260127
0.0894	0.00259875
0.0895	0.00259624
0.0896	0.00259373
0.0897	0.00259123
0.0898	0.00258872
0.0899	0.00258622
0.09	0.00258372
0.0901	0.00258122
0.0902	0.00257873
0.0903	0.00257624
0.0904	0.00257375
0.0905	0.00257126
0.0906	0.00256877
0.0907	0.00256629
0.0908	0.00256381
0.0909	0.00256133
0.091	0.00255885
0.0911	0.00255638
0.0912	0.00255391
0.0913	0.00255144
0.0914	0.00254897
0.0915	0.00254651
0.0916	0.00254405
0.0917	0.00254159
0.0918	0.00253913
0.0919	0.00253668
0.092	0.00253423
0.0921	0.00253178
0.0922	0.00252933
0.0923	0.00252688
0.0924	0.00252444
0.0925	0.002522
0.0926	0.00251956
0.0927	0.00251712
0.0928	0.00251469
0.0929	0.00251226
0.093	0.00250983
0.0931	0.00250746
0.0932	0.0025051
0.0933	0.00250273
0.0934	0.00250037
0.0935	0.00249802
0.0936	0.00249566
0.0937	0.00249331
0.0938	0.00249096
0.0939	0.00248861
0.094	0.00248626
0.0941	0.00248392
0.0942	0.00248158
0.0943	0.00247924
0.0944	0.0024769
0.0945	0.00247457
0.0946	0.00247223
0.0947	0.0024699
0.0948	0.00246757
0.0949	0.00246524
0.095	0.00246292
0.0951	0.0024606
0.0952	0.00245828
0.0953	0.00245596
0.0954	0.00245364
0.0955	0.00245133
0.0956	0.00244901
0.0957	0.0024467
0.0958	0.0024444
0.0959	0.00244209
0.096	0.00243979
0.0961	0.00243749
0.0962	0.00243519
0.0963	0.00243289
0.0964	0.00243059
0.0965	0.0024283
0.0966	0.00242601
0.0967	0.00242372
0.0968	0.00242143
0.0969	0.00241915
0.097	0.00241691
0.0971	0.00241468
0.0972	0.00241246
0.0973	0.00241024
0.0974	0.00240803
0.0975	0.00240581
0.0976	0.0024036
0.0977	0.00240138
0.0978	0.00239917
0.0979	0.00239697
0.098	0.00239476
